,calidad_juridica,calle,colonia,delito,edad,fecha_de_hechos,geo_x,geo_y,hora_de_hechos,llave_carpeta_de_investigación,llave_persona,municipio,sexo,stringasfactors,longitud,latitud,label
1663,NA,SAN RAFAEL ATLIXCO,LA ESTACIÓN,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,NA,2018-03-16,495320.85809575,2134927.7460698,20:30,8089819,NA,TLAHUAC,NA,FALSE,-99.0445400845691,19.3081771619309,pgj
1664,VICTIMA Y DENUNCIANTE,CALLE CEBADALES,GRANJAS COAPA,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,NA,2018-03-16,488117.0267665,2133823.5923059,15:00,8089836,13795544,TLALPAN,Femenino,FALSE,-99.1131053999999,19.2981688998335,pgj
1665,VICTIMA Y DENUNCIANTE,CALLE CEBADALES,GRANJAS COAPA,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,NA,2018-03-16,488117.0267665,2133823.5923059,15:00,8089836,13795545,TLALPAN,Femenino,FALSE,-99.1131053999999,19.2981688998335,pgj
1666,VICTIMA Y DENUNCIANTE,5 DE FEBRERO,SAN ANDRÉS TOTOLTEPEC,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,36,2018-03-16,481737.39748698,2129082.118673,19:30,8089890,13795676,TLALPAN,Masculino,FALSE,-99.1737831007945,19.2552707260766,pgj
1667,VICTIMA Y DENUNCIANTE,5 DE FEBRERO,SAN ANDRÉS TOTOLTEPEC,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,30,2018-03-16,481737.39748698,2129082.118673,19:30,8089890,13795678,TLALPAN,Masculino,FALSE,-99.1737831007945,19.2552707260766,pgj
1668,VICTIMA,CTO. INTERIOR MTRO. JOSE VASCONCELOS,CONDESA,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,33,2018-03-17,480990.61944835,2146542.2598513,01:50,8089913,13795726,CUAUHTEMOC,Masculino,FALSE,-99.1810630899918,19.4130565806491,pgj
1669,VICTIMA Y DENUNCIANTE,AV. RIO SAN JOAQUIN,IRRIGACIÓN,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,32,2018-03-17,478393.47908852,2150380.1163114,05:30,8089943,13795794,MIGUEL HIDALGO,Masculino,FALSE,-99.2058442568583,19.4477137324777,pgj
1670,VICTIMA,CALZ. DE TLALPAN,CHURUBUSCO COUNTRY CLUB,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,28,2018-03-17,484884.49445458,2140276.093516,05:00,8089947,13795840,COYOACAN,Masculino,FALSE,-99.1439245249999,19.356460666834,pgj
1671,LESIONADO,CALZ. DE TLALPAN,CHURUBUSCO COUNTRY CLUB,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,26,2018-03-17,484884.49445458,2140276.093516,05:00,8089947,13818489,COYOACAN,Masculino,FALSE,-99.1439245249999,19.356460666834,pgj
1672,LESIONADO,CALZ. DE TLALPAN,CHURUBUSCO COUNTRY CLUB,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,28,2018-03-17,484884.49445458,2140276.093516,05:00,8089947,13938925,COYOACAN,Masculino,FALSE,-99.1439245249999,19.356460666834,pgj
1673,NA,CALZADA DE LA VIGA,MERCED BALBUENA,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,NA,2018-03-17,486705.04646603,2147145.6852567,06:40,8089966,NA,VENUSTIANO CARRANZA,NA,FALSE,-99.1266378944437,19.418555979787,pgj
1674,FALLECIDO,5 DE MAYO,VALLE DE MADERO,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (CAIDA),33,2018-03-17,485220.72546181,2161566.60638,07:40,8089968,13796111,GUSTAVO A MADERO,Masculino,FALSE,-99.1408890686021,19.5488700509467,pgj
1675,VICTIMA Y DENUNCIANTE,AVENIDA SANTA ANA,AMPLIACION SAN FRANCISCO CULHUACAN,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,26,2018-03-17,487205.05884624,2137258.4593979,08:30,8089970,13795849,COYOACAN,Masculino,FALSE,-99.1218087353458,19.3292054370684,pgj
1676,CADAVER,CANAL DE GARAY,EL VERGEL,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),NA,2018-03-17,491776.7021325,2135718.2842932,05:53,8089975,13796114,IZTAPALAPA,Masculino,FALSE,-99.0782797814536,19.3153101983985,pgj
1677,NA,ERNESTO P URUCHURTU,ADOLFO LÓPEZ MATEOS,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,NA,2018-03-17,492519.20515677,2147516.6994569,06:00,8089980,NA,VENUSTIANO CARRANZA,NA,FALSE,-99.0712580245192,19.4219391018773,pgj
1678,VICTIMA Y DENUNCIANTE,AV. EUGENIA  1012,DEL VALLE CENTRO,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A BIENES INMUEBLES,45,2018-03-11,482978.62884339,2143576.6703984,17:30,8089983,13795864,BENITO JUAREZ,Femenino,FALSE,-99.16210094724,19.3862736736766,pgj
1679,LESIONADO,Blvd. Adolfo López Mateos,SAN PEDRO DE LOS PINOS,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,0,2018-03-17,480159.92574304,2144098.6947327,10:21,8090022,13818312,BENITO JUAREZ,Masculino,FALSE,-99.1889498634056,19.3909654370937,pgj
1680,VICTIMA,AV. ROJO GOMEZ    Y EJE SEIS,GUADALUPE DEL MORAL,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,38,2018-03-17,491572.89429014,2141949.0645758,14:00,8090162,13796194,IZTAPALAPA,Femenino,FALSE,-99.0802473975948,19.3716190307821,pgj
1681,FALLECIDO,AVENIDA INSURGENTES,SANTA CRUZ MEYEHUALCO,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),87,2018-03-17,494858.49344709,2138292.6881788,15:30,8090250,13796335,IZTAPALAPA,Masculino,FALSE,-99.0489503216519,19.3385862438934,pgj
1682,VICTIMA,EMILIANO ZAPATA,QUIAHUATLA,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A BIENES INMUEBLES,39,2018-03-17,499365.31465973,2129892.5838366,16:15,8090350,13819631,TLAHUAC,Masculino,FALSE,-99.0060398112341,19.2626776937156,pgj
1683,VICTIMA,EMILIANO ZAPATA,QUIAHUATLA,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A BIENES INMUEBLES,36,2018-03-17,499365.31465973,2129892.5838366,16:15,8090350,13819632,TLAHUAC,Femenino,FALSE,-99.0060398112341,19.2626776937156,pgj
1684,CADAVER,AUTOPISTA MEXICO TOLUCA-DIRECCION A TOLUCA,SAN MATEO TLALTENANGO,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),NA,2018-03-17,470154.2444956,2139355.9959277,19:45,8090357,13796554,CUAJIMALPA DE MORELOS,Masculino,FALSE,-99.2841654175134,19.347980698067,pgj
1685,VICTIMA,LAZARO CARDENAS,SANTIAGO ATEPETLAC,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,28,2018-03-17,483410.40194881,2158729.4026244,16:00,8090387,13796624,GUSTAVO A MADERO,Femenino,FALSE,-99.1581216610606,19.5232156090645,pgj
1686,VICTIMA,SAN JUAN BOSCO,SAN LORENZO HUIPULCO,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,13,2018-03-16,484596.13743957,2133653.5910624,16:53,8090399,13796645,TLALPAN,Masculino,FALSE,-99.1466167501812,19.2966087023092,pgj
1687,NA,FRAY SERVANDO TERESA DE MIER,TRANSITO,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,NA,2018-03-02,486247.3185859,2147684.7911631,10:00,8090409,NA,CUAUHTEMOC,NA,FALSE,-99.1310017673219,19.4234249212222,pgj
1688,VICTIMA,CALZADA DE TLALPAN,PORTALES ORIENTE,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,24,2018-03-17,485031.40177554,2141003.204212,20:00,8090420,13796683,BENITO JUAREZ,Masculino,FALSE,-99.1425314377057,19.3630328871504,pgj
1689,VICTIMA,AVENIDA REVOLUCION,SAN ANGEL,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,70,2018-03-17,479962.68264799,2138716.0671463,21:10,8090435,13796715,ALVARO OBREGON,Femenino,FALSE,-99.1907717289759,19.3423191911081,pgj
1690,VICTIMA,YUCA,SAN BERNABÉ,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,25,2018-03-17,481819.60261789,2152369.0298097,22:50,8090481,13796823,AZCAPOTZALCO,Masculino,FALSE,-99.1732229506261,19.4657220298904,pgj
1691,VICTIMA,FRANCISCO GOYTIA,BARRIO SAN PEDRO,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,NA,2018-03-17,489028.42779529,2129449.6969247,23:30,8090489,13796845,XOCHIMILCO,Masculino,FALSE,-99.1044053994116,19.2586454365518,pgj
1692,VICTIMA,FRANCISCO GOYTIA,BARRIO SAN PEDRO,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,NA,2018-03-17,489028.42779529,2129449.6969247,23:30,8090489,13796846,XOCHIMILCO,Masculino,FALSE,-99.1044053994116,19.2586454365518,pgj
1693,VICTIMA,LAZARO CARDENAS,TORRES LINDAVISTA,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),35,2018-03-18,484196.36793253,2156764.2781038,01:45,8090510,13796896,GUSTAVO A MADERO,Masculino,FALSE,-99.1506138980651,19.5054628859034,pgj
1694,VICTIMA Y DENUNCIANTE,AV. CONSTITUYENTES,SAN MIGUEL CHAPULTEPEC,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,45,2018-03-17,480701.01180525,2146839.8178892,17:40,8090531,13796964,MIGUEL HIDALGO,Masculino,FALSE,-99.1838245956655,19.4157429113723,pgj
1695,VICTIMA,AVENIDA 508,SAN JUAN DE ARAGÓN IV SECCIÓN,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,19,2018-03-18,491528.87812942,2151373.2058093,03:30,8090541,13796993,GUSTAVO A MADERO,Masculino,FALSE,-99.0807085616478,19.4567873442225,pgj
1696,VICTIMA,AVENIDA 508,SAN JUAN DE ARAGÓN IV SECCIÓN,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,22,2018-03-18,491528.87812942,2151373.2058093,03:30,8090541,13796994,GUSTAVO A MADERO,Masculino,FALSE,-99.0807085616478,19.4567873442225,pgj
1697,VICTIMA,MONTERREY,ROMA NORTE,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,24,2018-03-18,482606.73022681,2147643.5015343,02:30,8090548,13797022,CUAUHTEMOC,Femenino,FALSE,-99.1656798759256,19.4230234503928,pgj
1698,NA,AVENIDA CUITLAHUAC,UNIDAD CUITLAHUAC,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,NA,2018-03-18,482140.94128659,2152877.4152676,00:50,8090559,NA,AZCAPOTZALCO,NA,FALSE,-99.1701660383665,19.4703193029056,pgj
1699,CADAVER,AV. CONSTITUYENTES,LOMAS ALTAS,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),0,2018-03-18,475129.71781277,2144457.1285968,09:45,8090611,13821591,MIGUEL HIDALGO,Masculino,FALSE,-99.2368601999999,19.3941485998338,pgj
1700,VICTIMA,AV. CONSTITUYENTES,LOMAS ALTAS,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),NA,2018-03-18,475129.71781277,2144457.1285968,09:45,8090611,14666070,MIGUEL HIDALGO,Masculino,FALSE,-99.2368601999999,19.3941485998338,pgj
1701,NA,CAPILLA DE LOS REYES,LOS REYES,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A BIENES INMUEBLES,NA,2018-03-18,480534.49071189,2154544.4174655,08:15,8090631,NA,AZCAPOTZALCO,NA,FALSE,-99.1854898316155,19.4853692620019,pgj
1702,VICTIMA Y DENUNCIANTE,AVENIDA TEXCOCO,CUCHILLA DEL TESORO,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,36,2018-03-18,493890.28291484,2150591.4937795,04:40,8090648,13797247,GUSTAVO A MADERO,Masculino,FALSE,-99.0582077824872,19.4497314469197,pgj
1703,VICTIMA Y DENUNCIANTE,JORGE ENCISO,HÉROES DE CHURUBUSCO,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,39,2018-03-17,487951.97213265,2140575.986322,11:30,8090655,13797261,IZTAPALAPA,Masculino,FALSE,-99.114719026087,19.3591916313269,pgj
1704,VICTIMA Y DENUNCIANTE,CALZADA VALLEJO,SANTA ROSA,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,28,2018-03-17,482855.11117513,2158213.8692069,21:00,8090687,13797605,GUSTAVO A MADERO,Masculino,FALSE,-99.1634096464111,19.5185519584441,pgj
1705,NA,PERIFERICO,PEDREGAL DEL SUR,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,NA,2018-02-17,481868.40845473,2134478.0572469,23:40,8090755,NA,COYOACAN,NA,FALSE,-99.1725874999998,19.3040369998335,pgj
1706,VICTIMA,AUGUSTO RODIN,SAN JUAN,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,NA,2018-03-18,480928.93651769,2142883.9909462,14:00,8090782,13797713,BENITO JUAREZ,Masculino,FALSE,-99.1816139328944,19.3799953040502,pgj
1707,LESIONADO,AUGUSTO RODIN,SAN JUAN,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,25,2018-03-18,480928.93651769,2142883.9909462,14:00,8090782,13821039,BENITO JUAREZ,Masculino,FALSE,-99.1816139328944,19.3799953040502,pgj
1708,VICTIMA Y DENUNCIANTE,BENITO JUAREZ,BARRIO EL ROSARIO,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,32,2018-03-18,488987.09446307,2129798.6562887,20:00,8090945,13797881,XOCHIMILCO,Femenino,FALSE,-99.1048007301501,19.2617989022996,pgj
1709,LESIONADO,BENITO JUAREZ,BARRIO EL ROSARIO,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,32,2018-03-18,488987.09446307,2129798.6562887,20:00,8090945,13821728,XOCHIMILCO,Masculino,FALSE,-99.1048007301501,19.2617989022996,pgj
1710,VICTIMA Y DENUNCIANTE,AV. 29 DE OCTUBRE,LOMAS DE LA ERA,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,NA,2018-03-18,472428.30365749,2136461.5281987,21:20,8090981,13797960,ALVARO OBREGON,Masculino,FALSE,-99.2624721741479,19.3218551195067,pgj
1711,VICTIMA,BARTOLOME  R.  SALIDO,VERTIZ NARVARTE,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,47,2018-03-18,484473.18100313,2143074.4962665,22:30,8090998,13797999,BENITO JUAREZ,Masculino,FALSE,-99.1478637031382,19.3817475140207,pgj
1712,VICTIMA Y DENUNCIANTE,CAMINO A NATIVITAS Y DEL MERCADO EN DIRECCION HACIA XOCHIMILCO,BARRIO XALTOCAN,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,34,2018-03-19,489494.55146707,2128924.6118316,00:10,8091045,13798117,XOCHIMILCO,Femenino,FALSE,-99.0999669,19.2539024998344,pgj
1713,CADAVER,GOLDA MIER,LEYES DE REFORMA 2A SECCIÓN,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR,45,2018-03-19,492728.0050838,2141315.3343632,02:27,8091060,13798144,IZTAPALAPA,Masculino,FALSE,-99.0692454038482,19.365896327583,pgj
1714,NA,EJE 3,MORELOS,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,NA,2018-03-19,488028.64156653,2149363.7121975,07:10,8091189,NA,VENUSTIANO CARRANZA,NA,FALSE,-99.114044314133,19.4386091864232,pgj
1715,VICTIMA Y DENUNCIANTE,AVENIDA  PERIFERICO,SAN LORENZO TEZONCO FOVISSSTE,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,52,2018-03-19,493186.88366648,2137769.1263979,06:10,8091223,13798478,IZTAPALAPA,Femenino,FALSE,-99.0648632053045,19.3338496643232,pgj
1716,VICTIMA Y DENUNCIANTE,VIAD. MIGUEL ALEMAN,ROMA SUR,LESIONES CULPOSAS POR TRANSITO VEHICULAR,37,2018-03-12,482665.36041385,2145274.3313514,16:10,8091228,13798492,CUAUHTEMOC,Masculino,FALSE,-99.1650997814818,19.4016131945314,pgj
1717,VICTIMA Y DENUNCIANTE,AV. CIRCUNVALACION,AMPLIACION ZONA URBANA EJIDAL SANTA MARIA AZTAHUAC,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,51,2018-03-14,496720.65070068,2139229.1747395,22:30,8091340,13798687,IZTAPALAPA,Femenino,FALSE,-99.0312230449328,19.3470534972842,pgj
1718,VICTIMA,CALLE 9,RENOVACIÓN,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,NA,2018-03-19,494882.33538622,2141944.223603,16:20,8091361,13798983,IZTAPALAPA,Masculino,FALSE,-99.0487331316452,19.3715864475247,pgj
1719,LESIONADO,CALLE 9,RENOVACIÓN,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,2,2018-03-19,494882.33538622,2141944.223603,16:20,8091361,13821494,IZTAPALAPA,Masculino,FALSE,-99.0487331316452,19.3715864475247,pgj
1720,VICTIMA Y DENUNCIANTE,LATERAL DE VIADUCTO PIEDAD,SANTA ANITA,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,34,2018-03-19,487197.64333244,2145100.65395,12:45,8091378,13798779,IZTACALCO,Femenino,FALSE,-99.1219320131365,19.4000777062874,pgj
1721,VICTIMA,FRANSCICO I. MADERO 112,SAN BARTOLOMÉ XICOMULCO,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,NA,2018-03-19,492965.28395443,2123899.2125962,17:00,8091387,13798796,MILPA ALTA,Masculino,FALSE,-99.0669220071143,19.2085007564253,pgj
1722,VICTIMA Y DENUNCIANTE,RODOLFO ESCAMILLA,PALO ALTO,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A BIENES INMUEBLES,NA,2018-02-01,473739.41456067,2143615.1293352,12:00,8091395,13798810,CUAJIMALPA DE MORELOS,Femenino,FALSE,-99.2500894918814,19.3865215412774,pgj
1723,VICTIMA Y DENUNCIANTE,CUAUHTEMOC,BARRIO SAN PEDRO,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,27,2018-03-17,488770.48761791,2129514.8113308,16:50,8091402,13798819,XOCHIMILCO,Masculino,FALSE,-99.1068603342607,19.2592324849881,pgj
1724,CADAVER,DOCTOR VERTIZ,DOCTORES,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),NA,2018-03-19,484377.43963845,2146453.3333793,17:50,8091474,13798950,CUAUHTEMOC,Masculino,FALSE,-99.1488032106823,19.4122822150198,pgj
1725,VICTIMA Y DENUNCIANTE,CALZADA VALLEJO Y AVENIDA CUITLAHUAC,INDUSTRIAL VALLEJO,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,51,2018-03-19,483837.86297376,2155559.7345802,19:00,8091490,13798984,AZCAPOTZALCO,Masculino,FALSE,-99.1540202600631,19.4945743577942,pgj
1726,VICTIMA,JUMIL,PEDREGAL DE SANTO DOMINGO,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,66,2018-03-19,482118.39192101,2136759.5702101,21:35,8091523,13799072,COYOACAN,Femenino,FALSE,-99.1702293541156,19.3246580352174,pgj
1727,VICTIMA,EJE 5 OTE. (AV. JAVIER ROJO GOMEZ),AGRÍCOLA ORIENTAL,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,16,2018-03-19,492633.4491647,2144317.7133943,22:30,8091539,13799102,IZTACALCO,Masculino,FALSE,-99.0701573999999,19.3930293998336,pgj
1728,VICTIMA,CALZ. IGNACIO ZARAGOZA,AGRÍCOLA PANTITLAN,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,24,2018-03-19,492804.40556787,2145570.5374919,21:00,8091543,13799113,IZTACALCO,Femenino,FALSE,-99.0685339901973,19.4043521514635,pgj
1729,NA,CARRETERA PICACHO-AJUSCO,SAN NICOLÁS 2,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,NA,2018-03-19,475218.92156425,2130324.6750896,19:40,8091571,NA,TLALPAN,NA,FALSE,-99.2358272672566,19.2664307065805,pgj
1730,VICTIMA,GITANA,LOS OLIVOS,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),80,2018-03-20,494106.06217665,2133673.5273586,00:50,8091591,13799216,TLAHUAC,Femenino,FALSE,-99.0560996859755,19.2968391171971,pgj
1731,CADAVER,GITANA,LOS OLIVOS,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),82,2018-03-20,494106.06217665,2133673.5273586,00:50,8091591,13823060,TLAHUAC,Femenino,FALSE,-99.0560996859755,19.2968391171971,pgj
1732,CADAVER,LATERAL DE PERIFERICO,TIZAPAN,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),0,2018-03-20,477983.17189109,2137638.8658299,05:30,8091600,13821956,ALVARO OBREGON,Masculino,FALSE,-99.2096057849999,19.3325635038342,pgj
1733,FALLECIDO,LATERAL DE PERIFERICO,TIZAPAN,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),0,2018-03-20,477983.17189109,2137638.8658299,05:30,8091600,13902872,ALVARO OBREGON,Masculino,FALSE,-99.2096057849999,19.3325635038342,pgj
1734,VICTIMA,LATERAL DE PERIFERICO,TIZAPAN,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),NA,2018-03-20,477983.17189109,2137638.8658299,05:30,8091600,14666004,ALVARO OBREGON,Masculino,FALSE,-99.2096057849999,19.3325635038342,pgj
1735,VICTIMA Y DENUNCIANTE,EJE 10  A LA ALTURA DEL ARCO DE LA DELEGACION TLAHUAC,SANTA CATARINA,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,29,2018-03-20,481947.9161116,2155310.2822588,07:20,8091656,13799433,AZCAPOTZALCO,Femenino,FALSE,-99.1720284409547,19.4923037998157,pgj
1736,VICTIMA,DR. VERTIZ,DOCTORES,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,49,2018-03-16,484295.86963319,2145989.9195798,18:10,8091709,13799537,CUAUHTEMOC,Masculino,FALSE,-99.1495763248061,19.4080935902335,pgj
1737,NA,CIRCUITO INTERIOR  HACIA EL SUR,SAN SIMÓN TOLNAHUAC,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,NA,2018-03-20,484828.49680207,2151910.7744914,09:40,8091715,NA,CUAUHTEMOC,NA,FALSE,-99.1445505904078,19.4616058138728,pgj
1738,VICTIMA Y DENUNCIANTE,MONROVIA,PORTALES SUR,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A BIENES INMUEBLES,61,2018-01-30,484384.30846248,2142049.5097954,11:00,8091725,13799565,BENITO JUAREZ,Masculino,FALSE,-99.1487016394017,19.3724837301755,pgj
1739,VICTIMA Y DENUNCIANTE,AVENIDA  ERMITA IZTAPALAPA,CONSTITUCIÓN DE 1917,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,34,2018-03-20,493415.32741575,2139071.7685267,11:15,8091766,13799685,IZTAPALAPA,Femenino,FALSE,-99.0626928372998,19.3456228532789,pgj
1740,VICTIMA Y DENUNCIANTE,"AVENIDA 608, CRUZANDO EL ARCO DE DETECCION DE CAMARAS DE SEGURIDAD",SAN JUAN DE ARAGÓN IV SECCIÓN,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,58,2018-03-17,493543.48750581,2151927.5458964,07:10,8091777,13799701,GUSTAVO A MADERO,Masculino,FALSE,-99.0615162817507,19.4618045687364,pgj
1741,VICTIMA Y DENUNCIANTE,AV. 504,SAN JUAN DE ARAGÓN II SECCIÓN,LESIONES CULPOSAS POR TRANSITO VEHICULAR,65,2018-01-08,490826.15079735,2150721.6482746,21:00,8091892,13799918,GUSTAVO A MADERO,Femenino,FALSE,-99.0874006326526,19.4508959668528,pgj
1742,VICTIMA Y DENUNCIANTE,RIO CHICO,SAN FRANCISCO,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,63,2018-03-18,475580.31605279,2135287.033705,20:00,8092072,13800746,LA MAGDALENA CONTRERAS,Femenino,FALSE,-99.2324513928445,19.3112815694919,pgj
1743,VICTIMA,CIRCUITO ESCOLAR,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,NA,2018-03-11,480300.76387847,2137880.5615984,02:30,8092135,13800885,COYOACAN,NA,FALSE,-99.1875443083259,19.3347718142142,pgj
1744,VICTIMA Y DENUNCIANTE,AVENIDA PASEO DE LAS PALMAS,LOMAS DE CHAPULTEPEC I SECCIÓN,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,26,2018-03-20,477884.22350345,2148422.3122572,04:38,8092165,13800954,MIGUEL HIDALGO,Masculino,FALSE,-99.2106730614205,19.430015111404,pgj
1745,VICTIMA,CIRCUITO ESCOLAR,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,NA,2018-03-20,480844.60150584,2137912.6485567,03:55,8092166,13800957,COYOACAN,NA,FALSE,-99.1823671065339,19.335067046896,pgj
1746,VICTIMA Y DENUNCIANTE,CARLOTA,GUADALUPE TEPEYAC,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,48,2018-03-20,487151.81167546,2152483.4029733,14:00,8092178,13800978,GUSTAVO A MADERO,Masculino,FALSE,-99.1224185063963,19.4667970736434,pgj
